addr,category,name,symbol,exchanges,totalSupply,decimals,info
0x01F2AcF2914860331C1Cb1a9AcecDa7475e06Af8,verify-invalid-by-overflow,,,,,,_
0x55F93985431Fc9304077687a35A1BA103dC1e081,verify-invalid-by-overflow,SmartMesh Token,SMT,@Gate.io@HitBTC@Huobi@OKEx@YoBit,3141592653,18,_
