addr,category,name,symbol,exchanges,totalSupply,decimals,info
0x14Fb4c93Fe461EC3F9F22B61aB7030F258867969,getToken-anyone,,,,,,_
0x712C290551EE48f6B3ccc318bd63989C5C37ead4,getToken-anyone,,,,,,_
0x8788FAB9cd91f901be257aFEB23e31b873E3849d,getToken-anyone,,,,,,_
