addr,category,name,symbol,exchanges,totalSupply,decimals,info
0x53a2FD0d693C79eFD2fe1fd628BFcCE3F0A89314,constructor-mistyping,,,,,,_
0xa86914A1402F3CdCB27084e08A47445e8AB1BBab,constructor-mistyping,,,,,,_
0xc0FFeEE61948d8993864a73a099c0E38D887d3F4,constructor-mistyping,,,,,,_
0xef7D906fD1c0eB5234dF32F40c6a1CB0328D7279,constructor-mistyping,,,,,,_
