addr,category,name,symbol,exchanges,totalSupply,decimals,info
0x27f706edde3aD952EF647Dd67E24e38CD0803DD6,verify-reverse-in-transferFrom,Useless Ethereum Token,UET,@HitBTC,3965716,18,_
0x9653cFd0865ad8313BEA2f0C2EC0584BFd05115B,verify-reverse-in-transferFrom,FuturXE,FXE,@CoinExchange,84000000,8,_
0xD65960FAcb8E4a2dFcb2C2212cb2e44a02e2a57E,verify-reverse-in-transferFrom,Soarcoin,Soar,@Livecoin,5000000000,6,_
